0.2777777777777778,0.0,0.15275896558575608,0.11764705882352941,0.4375,0.25,0.4666666666666667,0.14285714285714285,0.6666666666666666,0.3333333333333333,0.0,0.0,0.40404040404040403,0.0,0
0.4222222222222222,0.0,0.06049282517402447,0.17647058823529413,0.5625,0.0,0.6,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.5050505050505051,0.0,0
0.3111111111111111,0.4444444444444444,0.2269481142718587,0.29411764705882354,0.75,0.0,0.8,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.40404040404040403,0.0,1
0.4888888888888889,0.0,0.1079830673433443,0.058823529411764705,0.625,0.0,0.4666666666666667,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.7688768876887688,0.0,0.40404040404040403,0.0,1
0.2,0.8888888888888888,0.06970879737052142,0.058823529411764705,0.625,0.25,0.9333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.30303030303030304,0.0,0
0.37777777777777777,0.0,0.13382658507919082,0.7058823529411765,0.375,0.25,0.13333333333333333,0.42857142857142855,0.0,0.3333333333333333,0.0,0.0,0.30303030303030304,0.0,0
0.32222222222222224,0.8888888888888888,0.15290983730774801,0.17647058823529413,0.5625,0.25,0.9333333333333333,0.7142857142857143,0.6666666666666666,0.3333333333333333,0.0,0.0,0.40404040404040403,0.0,0
0.7,0.1111111111111111,0.07046921779073957,0.23529411764705882,0.9375,0.0,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.31033103310331034,0.0,0.32323232323232326,0.0,1
0.26666666666666666,0.0,0.24898346809635585,0.058823529411764705,0.625,0.25,0.13333333333333333,0.7142857142857143,0.0,0.0,0.0,0.0,0.40404040404040403,0.0,0
0.6111111111111112,0.0,0.0707184255458155,0.47058823529411764,0.25,0.0,0.06666666666666667,0.2857142857142857,0.0,0.3333333333333333,0.0,0.0,0.10101010101010101,0.0,0
